Gazepoint Analysis,v6.0.0
Processed on,Mon Feb 17 16:11:48 2020

Note: -1 values indicate an AOI that was never viewed
AOI Summary
Media ID, Media Name, Media Duration (sec - U=UserControlled), AOI ID, AOI Name, AOI Start (sec), AOI Duration (sec - U=UserControlled), Viewers (#), Total Viewers (#), Ave Time to 1st View (sec), Ave Time Viewed (sec), Ave Time Viewed (%), Ave Fixations (#), Revisitors (#), Average Revisits (#), 
0, NewMedia0, U, 5, Histogram, 0.000, U, 5, user6, M, 0, 5.305, 0.933, 0.095, 6.000, 5, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 6, user7, M, 0, 491.159, 0.148, 0.015, 2.000, 2, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 7, user8, M, 0, 19.452, 117.279, 11.912, 351.000, 111, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 8, user9, M, 0, 24.923, 37.022, 3.760, 186.000, 129, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 9, user10, M, 0, 23.938, 31.995, 3.250, 108.000, 57, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 10, user11, M, 0, 11.157, 42.950, 4.362, 147.000, 61, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 11, user12, M, 0, 32.315, 77.061, 7.827, 169.000, 38, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 12, user13, M, 0, 1.528, 9.743, 0.990, 44.000, 34, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 13, user14, M, 0, 92.703, 32.156, 3.266, 121.000, 61, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 14, user15, M, 0, 1.438, 43.664, 4.435, 120.000, 49, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 15, user16, M, 0, 31.242, 34.953, 3.550, 130.000, 75, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 16, user17, M, 0, 12.039, 42.391, 4.305, 122.000, 51, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 17, user18, M, 0, 37.883, 40.008, 4.063, 125.000, 44, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 18, user19, M, 0, 17.328, 61.742, 6.271, 154.000, 46, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 19, user20, M, 0, 11.234, 30.547, 3.103, 135.000, 78, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 20, user21, M, 0, 0.094, 24.969, 2.536, 100.000, 49, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 21, user22, M, 0, 10.008, 119.062, 12.093, 381.000, 139, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 22, user23, M, 0, 12.406, 18.938, 1.923, 75.000, 35, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 23, user24, M, 0, 29.688, 18.422, 1.871, 71.000, 40, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 24, user25, M, 0, 25.328, 13.328, 1.354, 94.000, 89, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 25, user26, M, 0, 8.891, 75.234, 7.641, 203.000, 78, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 26, user27, M, 0, 15.656, 23.891, 2.426, 99.000, 50, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 27, user28, M, 0, 12.625, 12.219, 1.241, 64.000, 44, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 28, user29, M, 0, 18.125, 21.938, 2.228, 114.000, 87, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 29, user30, M, 0, 3.453, 44.500, 4.520, 184.000, 107, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 30, user31, M, 0, 8.375, 114.719, 11.652, 337.000, 154, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 31, user32, M, 0, 23.594, 118.719, 12.058, 313.000, 128, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 33, user33, M, 0, 3.000, 72.469, 7.360, 253.000, 94, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 34, uesr34, M, 0, 4.625, 19.750, 2.006, 62.000, 45, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 35, user35, M, 0, 21.792, 11.406, 1.159, 37.000, 17, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 36, user36, M, 0, 1.380, 47.819, 4.857, 180.000, 91, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 37, user37, M, 0, 0.245, 33.237, 3.376, 124.000, 62, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 38, user38, M, 0, 16.953, 30.156, 3.063, 127.000, 93, 
0, NewMedia0, U, 5, Histogram, 0.000, U, 39, user39, M, 0, 37.133, 25.320, 2.572, 133.000, 82, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 0, user1, M, 0, 69.067, 96.342, 9.785, 188.000, 80, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 1, user2, M, 0, 41.630, 34.801, 3.535, 111.000, 36, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 2, user3, M, 0, 16.741, 46.555, 4.728, 92.000, 24, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 3, user4, M, 0, 0.541, 42.026, 4.268, 156.000, 84, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 4, user5, M, 0, 329.462, 2.927, 0.297, 16.000, 13, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 5, user6, M, 0, 5.129, 3.163, 0.321, 17.000, 12, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 6, user7, M, 0, 491.482, 0.790, 0.080, 6.000, 4, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 7, user8, M, 0, 3.007, 43.463, 4.414, 149.000, 68, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 8, user9, M, 0, 7.260, 14.103, 1.432, 71.000, 57, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 9, user10, M, 0, 1.414, 11.647, 1.183, 42.000, 25, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 10, user11, M, 0, 1.167, 31.338, 3.183, 105.000, 50, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 11, user12, M, 0, 69.726, 26.205, 2.662, 61.000, 17, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 12, user13, M, 0, 9.365, 54.089, 5.494, 147.000, 74, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 13, user14, M, 0, 22.813, 25.313, 2.571, 100.000, 60, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 14, user15, M, 0, 27.492, 30.906, 3.139, 84.000, 33, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 15, user16, M, 0, 16.164, 21.188, 2.152, 89.000, 59, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 16, user17, M, 0, 21.117, 34.516, 3.506, 99.000, 41, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 17, user18, M, 0, 28.586, 34.969, 3.552, 77.000, 27, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 18, user19, M, 0, 6.672, 17.602, 1.788, 66.000, 47, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 19, user20, M, 0, 71.094, 11.469, 1.165, 53.000, 35, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 20, user21, M, 0, 26.734, 23.922, 2.430, 107.000, 61, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 21, user22, M, 0, 54.905, 12.238, 1.243, 58.000, 35, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 22, user23, M, 0, 14.313, 10.406, 1.057, 48.000, 38, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 23, user24, M, 0, 21.781, 35.656, 3.621, 116.000, 80, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 24, user25, M, 0, 0.000, 26.453, 2.687, 142.000, 102, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 25, user26, M, 0, 33.859, 33.109, 3.363, 88.000, 44, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 26, user27, M, 0, 9.297, 4.469, 0.454, 21.000, 16, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 27, user28, M, 0, 12.984, 10.828, 1.100, 40.000, 37, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 28, user29, M, 0, 99.875, 52.406, 5.323, 189.000, 101, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 29, user30, M, 0, 27.828, 25.703, 2.611, 98.000, 59, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 30, user31, M, 0, 22.875, 56.000, 5.688, 199.000, 108, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 31, user32, M, 0, 23.594, 98.375, 9.992, 244.000, 120, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 33, user33, M, 0, 7.781, 58.063, 5.897, 178.000, 80, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 34, uesr34, M, 0, 0.313, 6.688, 0.679, 32.000, 23, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 35, user35, M, 0, 22.753, 13.580, 1.379, 35.000, 20, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 36, user36, M, 0, 4.878, 23.803, 2.418, 84.000, 53, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 37, user37, M, 0, 111.616, 17.156, 1.742, 57.000, 21, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 38, user38, M, 0, 16.805, 74.367, 7.553, 233.000, 114, 
0, NewMedia0, U, 6, Ranking, 0.000, U, 39, user39, M, 0, 41.828, 40.359, 4.099, 153.000, 101, 
