MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/12/20 15:14:03.979),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
0,NewMedia0,11,0.17969,46807167461,0.61921,0.16223,0.00000,0.17969,1,1,0.70540,0.10073,1,1.35039,0.07778,0,,0.33233,0.68875,14.05018,1.02004,1,0.69069,0.70642,13.38898,1.02756,1,0,0.00000,34,4.48640,1,4.60816,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,0.00000,0.00000,
0,NewMedia0,30,0.49121,46810284561,0.72710,0.14974,0.19580,0.29541,2,1,0.76342,0.17759,1,1.34727,0.09583,0,,0.34074,0.69380,13.81276,1.00824,1,0.69936,0.71260,13.65974,1.00072,1,0,0.00000,34,4.16327,1,4.07050,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Histogram,276.78336,3.72575,
0,NewMedia0,47,0.77148,46813085645,0.68406,0.20215,0.50830,0.26318,3,1,0.42564,0.19110,0,0.76055,0.31250,0,,0.32228,0.69569,7.65089,0.98810,0,0.68085,0.71194,12.46299,0.97213,0,1584,0.00000,34,3.23952,0,3.77829,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Histogram,133.55125,214.40955,
0,NewMedia0,73,1.19873,46817357249,0.51914,0.25218,0.98486,0.21387,4,1,0.66277,0.35112,1,0.58984,0.30972,0,,0.34016,0.69581,12.36638,1.01647,1,0.69876,0.71642,13.45166,1.01647,1,0,0.00000,35,3.74990,1,3.76991,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,428.29779,189.68365,
0,NewMedia0,97,1.59277,46821302050,0.65731,0.32676,1.26514,0.32764,5,1,0.61209,0.27523,1,0.58984,0.30972,0,,0.33599,0.69598,12.91961,1.01428,1,0.69480,0.71500,14.24851,1.02180,1,0,0.00000,35,3.94089,1,3.69393,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Histogram,369.65955,343.11063,
0,NewMedia0,117,1.92188,46824590308,0.62326,0.24433,1.60889,0.31299,6,1,0.63143,-0.08399,0,0.58984,0.30972,0,,0.33662,0.68933,11.73318,1.02932,0,0.69287,0.70963,11.06960,1.02932,0,1585,0.00000,35,3.92632,0,3.96118,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,147.26762,126.29208,
0,NewMedia0,150,2.46289,46829998830,0.54922,0.28095,2.18506,0.27783,7,1,0.36026,0.27594,1,0.22031,0.05694,0,,0.31524,0.69333,13.81412,0.97213,1,0.67360,0.71004,14.90833,0.97213,1,0,0.00000,35,4.09852,1,4.43725,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,196.74109,195.54716,
0,NewMedia0,166,2.72607,46832633665,0.37097,0.25182,2.52881,0.19727,8,1,0.41250,0.19103,0,0.04258,0.06944,0,,0.30965,0.68415,11.81362,0.97213,0,0.66909,0.69905,12.73129,0.97213,0,1586,0.00000,35,3.42978,0,3.93229,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,458.24402,174.74785,
0,NewMedia0,219,3.59668,46841339146,0.19725,0.21697,2.99951,0.59717,9,1,0.21961,0.25006,1,0.07070,0.00000,0,,0.28158,0.67553,13.03450,0.97213,1,0.63719,0.68060,13.76845,0.97213,1,0,0.00000,35,3.61331,1,3.83952,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,447.54575,173.56181,
0,NewMedia0,241,3.95801,46844952158,0.21232,0.20604,3.61426,0.34375,10,1,0.21673,-0.08416,1,0.08672,0.01736,0,,0.28728,0.67615,13.97495,1.02324,1,0.64338,0.68086,13.93290,0.99768,1,0,0.00000,35,4.78605,1,5.40963,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,41.66625,22.19404,
0,NewMedia0,265,4.35254,46848897876,0.53708,0.02599,4.02686,0.32568,11,1,0.63839,0.46352,0,0.07305,0.03403,0,,0.31358,0.67724,20.22057,0.94786,0,0.66180,0.68574,12.09854,0.94786,0,1587,0.00000,35,5.59558,0,4.50335,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,870.87543,17.32037,
0,NewMedia0,338,5.55225,46860895819,0.26623,0.21610,5.25586,0.29639,12,1,0.23091,0.20714,1,0.06758,0.03819,0,,0.22624,0.65452,13.79649,1.00219,1,0.57482,0.61023,15.16358,0.99468,1,0,0.00000,35,3.92044,1,4.24692,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,745.46228,201.54507,
0,NewMedia0,357,5.86377,46864010356,0.22519,0.21222,5.56836,0.29541,13,1,0.19906,0.18109,1,0.12500,0.03056,0,,0.20702,0.64611,16.18139,1.00824,1,0.55678,0.58947,15.81548,1.00072,1,0,0.00000,35,5.01252,1,4.40461,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,105.21084,176.95587,
0,NewMedia0,384,6.31006,46868472932,0.22511,0.18865,5.88135,0.42871,14,1,0.30852,0.11182,0,0.08320,0.02153,0,,0.19807,0.63001,12.31500,1.02932,0,0.54265,0.57227,18.38260,1.02932,0,0,0.00000,34,3.74779,0,7.99446,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,33.94141,90.34568,
0,NewMedia0,422,6.93262,46874699954,0.22458,0.26046,6.57129,0.36133,15,1,0.23936,0.27194,1,0.08203,0.02431,0,,0.21296,0.63971,16.49176,0.93375,1,0.56403,0.58864,16.07257,0.93375,1,0,0.00000,34,4.86595,1,4.57315,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,103.41528,269.24826,
0,NewMedia0,445,7.31006,46878471889,0.26080,0.22578,6.94824,0.36182,16,1,0.31040,0.24790,1,0.17227,0.14028,0,,0.21243,0.64320,15.35908,1.02932,1,0.56539,0.60171,14.90658,1.02932,1,0,0.00000,34,4.78601,1,4.20015,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,105.31626,28.30617,
