MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/12/18 11:41:02.103),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
0,NewMedia0,16,0.28125,23947741536845,0.03113,-0.01039,0.03125,0.25000,2,1,0.38144,0.14756,1,1.36406,0.11458,0,,0.34971,0.56737,14.91849,0.96841,1,0.72999,0.61737,18.29884,0.96841,1,0,0.00000,19,5.43862,1,5.69483,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Task,0.00000,0.00000,
0,NewMedia0,47,0.78125,23947746641396,0.49010,0.15582,0.34375,0.43750,3,1,0.50094,0.48051,1,0.52227,0.46736,0,,0.36592,0.58514,15.74431,1.05145,1,0.74280,0.63139,15.07620,1.03583,1,0,0.00000,18,3.62504,1,3.73955,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,1199.09277,348.48627,
0,NewMedia0,65,1.09375,23947749579205,0.47168,0.45555,0.84375,0.25000,4,1,0.39134,0.33967,1,0.35508,0.54444,0,,0.35838,0.58302,15.91781,1.03599,1,0.73629,0.62776,16.10658,1.02864,1,0,0.00000,18,3.81153,1,3.83184,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,434.17953,263.76495,
0,NewMedia0,92,1.53125,23947754016163,0.41023,0.39901,1.09375,0.43750,5,1,0.36882,0.42200,1,0.09258,0.32778,0,,0.35354,0.58370,16.46475,1.04069,1,0.73245,0.62817,17.10463,1.04804,1,0,0.00000,18,3.91338,1,3.93208,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,177.13231,152.63594,
0,NewMedia0,106,1.75000,23947756312677,0.22448,0.34150,1.53125,0.21875,6,1,0.00484,0.13697,1,0.04023,0.25694,0,,0.33217,0.57388,14.87668,0.98158,1,0.71127,0.61836,17.44190,0.98158,1,0,0.00000,17,4.08676,1,4.50893,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,482.67743,170.12070,
0,NewMedia0,132,2.18750,23947760582021,0.05751,0.22391,1.81250,0.37500,7,1,0.08566,0.11904,1,0.05977,0.08819,0,,0.32528,0.56917,15.52969,0.92426,1,0.70448,0.61258,17.76398,0.92426,1,0,0.00000,17,4.18831,1,4.59430,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Task,459.76105,158.38924,
0,NewMedia0,149,2.46875,23947763400843,0.03691,0.06128,2.18750,0.28125,8,1,-0.00423,-0.02603,1,0.05234,0.03056,0,,0.32429,0.57066,16.98489,1.01368,1,0.70408,0.61351,19.88101,1.00633,1,0,0.00000,17,4.80500,1,4.88049,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Task,240.05154,102.69060,
0,NewMedia0,181,3.00000,23947768659125,0.00720,-0.01623,2.46875,0.53125,9,1,0.06864,0.07860,1,0.07813,0.03472,0,,0.32915,0.57606,19.65553,0.93411,1,0.70847,0.61432,19.26329,0.93411,1,0,0.00000,17,5.36575,1,4.78762,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,135.06493,124.27177,
0,NewMedia0,186,3.06250,23947769456236,0.07330,0.04923,3.00000,0.06250,10,1,0.12251,0.06603,1,0.07813,0.03472,0,,0.33099,0.57347,19.73475,0.93411,1,0.70998,0.61470,18.95249,0.93411,1,0,0.00000,17,5.05488,1,4.82288,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Task,193.69940,330.87985,
0,NewMedia0,228,3.75000,23947776393037,0.58830,0.53857,3.43750,0.31250,11,1,0.50704,0.42837,1,0.00000,0.00694,0,,0.36112,0.58310,15.25610,1.00633,1,0.74293,0.61500,15.49095,1.00633,1,0,0.00000,18,4.21015,1,4.37047,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map4,1494.89453,331.87668,
0,NewMedia0,245,4.03125,23947779151134,0.21046,0.17410,3.81250,0.21875,12,1,0.06687,-0.02306,1,0.00000,0.00139,0,,0.32296,0.56534,13.61505,1.02839,1,0.70625,0.59223,15.99250,1.02839,1,0,0.00000,18,3.75828,1,4.79371,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,1100.48425,151.51593,
0,NewMedia0,283,4.65625,23947785392871,0.00507,-0.00721,4.09375,0.56250,13,1,0.17745,0.08107,1,0.03320,0.03750,0,,0.32451,0.57122,19.67739,0.95341,1,0.70640,0.59688,18.94429,0.95341,1,0,0.00000,17,5.48311,1,5.13197,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Task,587.05200,153.59320,
0,NewMedia0,315,5.18750,23947790653315,0.43228,0.36889,4.96875,0.21875,14,1,0.39511,0.30294,1,0.03320,0.03750,0,,0.35693,0.57118,17.52397,1.01368,1,0.73837,0.60707,18.22665,1.02104,1,0,0.00000,18,4.15010,1,4.17142,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,1220.40979,333.65518,
0,NewMedia0,339,5.59375,23947794610214,0.37847,0.34024,5.21875,0.37500,15,1,0.31327,0.42165,1,0.05039,0.27083,0,,0.33627,0.55740,15.53912,1.02855,1,0.71728,0.58604,16.30176,1.03591,1,0,0.00000,18,3.94305,1,3.78536,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,143.79892,163.32751,
0,NewMedia0,363,5.96875,23947798534274,0.31061,0.39550,5.59375,0.37500,16,1,0.25486,0.50679,1,0.29063,0.59028,0,,0.31192,0.55837,17.14440,1.00038,1,0.69160,0.57462,16.21327,1.00773,1,0,0.00000,18,4.17000,1,4.01855,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,191.07921,204.61049,
0,NewMedia0,395,6.50000,23947803794682,0.32731,0.45730,6.00000,0.50000,17,1,0.34159,0.44192,1,0.33594,0.41667,0,,0.31246,0.55512,17.06124,1.02909,1,0.69224,0.56305,17.25904,1.02909,1,0,0.00000,17,3.98658,1,3.85640,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,98.72845,295.65973,
0,NewMedia0,457,7.53125,23947813977009,0.35633,0.42944,6.53125,1.00000,18,1,0.39538,0.41112,1,0.36523,0.41111,0,,0.30436,0.53444,16.33512,1.00852,1,0.68812,0.54320,16.62977,1.00116,1,0,0.00000,17,4.04035,1,3.84941,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,84.43150,28.36972,
