MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/11/26 09:52:53.976),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
0,NewMedia0,9,0.14734,4874483314473,0.30641,0.19573,0.00000,0.14734,1,1,0.33301,0.25955,1,1.29922,0.30903,0,,0.25097,0.62246,12.32314,1.13125,1,0.58308,0.59458,13.61408,1.13125,1,0,0.00000,12,3.87109,1,4.10465,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,0.00000,0.00000,
0,NewMedia0,65,1.06744,4874492515307,0.32583,0.25484,0.16394,0.90350,2,1,0.49389,0.23573,1,1.22617,0.94444,0,,0.26950,0.62218,13.39529,1.10615,1,0.60104,0.59750,13.05386,1.11452,1,0,0.00000,12,3.90227,1,4.07332,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,98.57349,300.28793,
0,NewMedia0,102,1.67572,4874498598094,0.48902,0.21557,1.13403,0.54169,3,1,0.43357,-0.05996,0,1.17734,0.98889,1,,0.27290,0.61962,12.69810,1.13125,0,0.60466,0.59336,11.82310,1.13125,0,77,0.00000,12,3.82835,0,4.12388,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,421.57614,7.70869,
0,NewMedia0,140,2.30127,4874504853305,0.47358,0.19544,2.08661,0.21466,4,1,0.48133,0.13876,1,1.18086,0.97569,0,,0.27068,0.61263,14.34470,1.12288,1,0.60339,0.58815,14.75162,1.11452,1,0,0.00000,13,4.54118,1,4.35089,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,49.01625,143.74501,
0,NewMedia0,177,2.90924,4874510933263,0.44723,0.15244,2.31628,0.59296,5,1,0.51030,0.41126,1,1.17891,0.99931,0,,0.27470,0.61744,11.81243,1.07297,1,0.60734,0.59315,10.91640,1.07297,1,0,0.00000,13,4.22665,1,4.59133,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,91.56631,137.45016,
0,NewMedia0,198,3.25281,4874514368752,0.50273,0.36262,2.97455,0.27826,6,1,0.49137,0.29660,0,1.17891,0.99931,0,,0.27060,0.62447,10.59361,1.13125,0,0.60425,0.59975,9.52807,1.13125,0,78,0.00000,13,3.44587,0,3.44334,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,334.34906,295.14719,
0,NewMedia0,246,4.04132,4874522254326,0.58700,0.68406,3.51550,0.52582,7,1,0.50858,0.55002,1,1.37539,0.00000,0,,0.25644,0.62300,12.01258,1.15958,1,0.58126,0.58920,12.30819,1.16906,1,0,0.00000,14,3.37720,1,4.83935,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map4,510.67792,294.98877,
0,NewMedia0,277,4.55042,4874527344873,0.37573,0.22162,4.10767,0.44275,8,1,0.48127,0.35043,1,1.37578,0.00000,0,,0.24933,0.62672,14.36006,1.12297,1,0.57775,0.59639,14.70705,1.12297,1,0,0.00000,14,3.79210,1,3.88876,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,857.88159,129.08330,
0,NewMedia0,314,5.15881,4874533428778,0.46467,0.34391,4.61591,0.54291,9,1,0.28139,0.22775,1,0.00000,0.98958,0,,0.23398,0.63249,13.90275,1.16189,1,0.56009,0.59874,15.51324,1.15241,1,0,0.00000,13,4.00745,1,4.31929,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,287.83926,322.28085,
0,NewMedia0,340,5.58563,4874537697369,0.26584,0.19613,5.22461,0.36102,10,1,0.22374,0.16121,1,0.00000,0.97500,0,,0.23552,0.64265,13.54882,1.15010,1,0.56218,0.60685,14.14450,1.14062,1,0,0.00000,13,4.32538,1,4.51601,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,551.69836,157.31131,
0,NewMedia0,355,5.83252,4874540166025,0.22665,0.14867,5.60223,0.23029,11,1,0.23492,0.08788,0,0.00000,0.81389,0,,0.23895,0.65365,11.76792,1.14072,0,0.56375,0.61682,13.68160,1.13125,0,79,0.00000,13,4.05819,0,3.93816,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,121.39222,145.73730,
0,NewMedia0,394,6.47260,4874546566914,0.24773,0.19377,5.99652,0.47607,12,1,0.25578,0.31755,1,0.41914,0.79028,0,,0.25298,0.65460,12.37455,1.13245,1,0.57799,0.62210,13.86684,1.13245,1,0,0.00000,14,4.47531,1,4.19677,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,84.43886,309.72467,
0,NewMedia0,423,6.94928,4874551333645,0.25745,0.37655,6.53851,0.41077,13,1,0.24800,0.62109,1,0.17852,0.63681,0,,0.25785,0.66791,11.92240,1.14062,1,0.58435,0.64100,13.73051,1.14062,1,0,0.00000,14,4.20728,1,4.10964,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,264.37680,275.40070,
0,NewMedia0,444,7.29474,4874554788375,0.24660,0.58850,7.01520,0.27954,14,1,0.27618,0.36746,1,0.10586,0.46736,0,,0.25846,0.66304,12.05552,1.09816,1,0.58484,0.63200,13.58410,1.09816,1,0,0.00000,14,3.81594,1,4.04744,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map3,306.46936,264.80002,
0,NewMedia0,478,7.85284,4874560369023,0.28247,0.33516,7.35992,0.49292,15,1,0.15957,0.33797,1,0.11680,0.45139,0,,0.24378,0.65956,11.52496,1.09080,1,0.57272,0.63039,13.43917,1.09080,1,0,0.00000,14,3.46721,1,4.25822,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,376.18921,75.87145,
