MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/12/12 15:38:00.032),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
0,NewMedia0,28,0.45996,18905925122659,0.35964,-1.73656,0.16504,0.29492,2,1,0.36159,-1.69730,1,1.32187,0.29306,0,,0.40813,0.69197,17.64736,3.16704,1,0.79696,0.73017,17.85359,3.16704,1,0,0.00000,21,4.27377,1,7.24209,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,0.00000,0.00000,
0,NewMedia0,71,1.16699,18905932188750,0.39483,0.36038,0.87109,0.29590,3,1,0.54233,0.34001,1,1.21758,0.99931,0,,0.41608,0.70327,16.83232,0.95037,1,0.80354,0.72932,15.80188,0.95037,1,0,0.00000,21,5.02187,1,4.99046,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,3020.93726,271.70886,
0,NewMedia0,89,1.46484,18905935170871,0.60895,0.30039,1.23242,0.23242,4,1,0.67816,0.25787,1,1.19922,0.97708,0,,0.42699,0.70126,16.46206,0.92228,1,0.81576,0.72306,14.66048,0.91645,1,0,0.00000,21,4.99562,1,3.72564,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,554.91260,8.95590,
0,NewMedia0,124,2.03906,18905940915094,0.64472,0.27451,1.47949,0.55957,5,1,0.59026,0.18552,1,1.10000,0.84097,0,,0.42201,0.69197,14.75864,0.87927,1,0.80968,0.71865,14.97076,0.88457,1,0,0.00000,21,3.69466,1,3.79171,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,98.86417,22.14511,
0,NewMedia0,147,2.41504,18905944677668,0.54781,0.15984,2.10547,0.30957,6,1,0.48700,0.18127,1,1.09609,0.83681,0,,0.41425,0.69404,15.68338,0.95643,1,0.80180,0.72702,16.72237,0.95059,1,0,0.00000,21,3.69240,1,5.37825,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,298.01785,146.35284,
0,NewMedia0,166,2.72754,18905947797619,0.47489,0.20748,2.43164,0.29590,7,1,0.48455,0.44409,1,1.09609,0.83681,0,,0.41630,0.70518,15.17696,0.93942,1,0.80286,0.73306,15.17679,0.93942,1,0,0.00000,21,5.07665,1,5.53392,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,198.88148,200.17795,
0,NewMedia0,190,3.12207,18905951742304,0.47000,0.47597,2.79395,0.32813,8,1,0.35643,0.09637,0,0.00000,0.79375,0,,0.40378,0.70205,23.19754,0.90514,0,0.80356,0.74053,16.04248,0.90514,0,1433,0.00000,21,8.22005,0,4.45774,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,386.82822,268.14548,
0,NewMedia0,223,3.66406,18905957161180,0.39231,0.45316,3.38379,0.28027,9,1,0.35245,0.44508,1,0.09375,0.69097,0,,0.40438,0.70442,15.89811,0.88522,1,0.79128,0.73199,16.53854,0.88522,1,0,0.00000,21,4.84541,1,4.82836,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,201.58043,170.62216,
0,NewMedia0,237,3.89355,18905959463340,0.27811,0.53712,3.68066,0.21289,10,1,0.22640,0.77506,1,0.09375,0.69097,0,,0.39517,0.72020,14.52713,0.88013,1,0.78233,0.74480,15.62771,0.86899,1,0,0.00000,21,4.54601,1,4.51756,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map3,316.36542,202.46758,
0,NewMedia0,253,4.15625,18905962087437,0.13073,0.50804,3.95898,0.19727,11,1,0.04978,0.31500,1,0.07148,0.30208,0,,0.38853,0.69780,15.36643,0.91616,1,0.77551,0.72561,15.47660,0.91616,1,0,0.00000,21,3.92600,1,3.88987,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Task,379.60950,173.66676,
0,NewMedia0,294,4.83008,18905968826242,0.60642,0.80094,4.76563,0.06445,12,1,0.60636,0.80202,0,0.01758,0.20208,0,,0.37692,0.68820,17.50041,0.71134,1,0.76322,0.71456,17.61650,0.70408,1,0,0.00000,21,4.54325,1,4.63741,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map4,1288.73962,340.89636,
