MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/12/11 15:13:10.828),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
0,NewMedia0,4,0.06604,18026997717506,0.00058,0.24192,0.00000,0.06604,1,1,0.04124,0.21935,0,1.27930,0.97569,0,,0.44758,0.61686,9.77778,0.98751,0,0.74405,0.63142,7.96517,0.98751,0,440,0.00000,28,4.09910,0,4.03422,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Task,0.00000,0.00000,
0,NewMedia0,52,0.85455,18027005602424,0.53006,0.32363,0.62476,0.22980,2,1,0.54368,0.36439,0,1.26367,0.96528,0,,0.54347,0.61350,11.33681,0.95819,0,0.84511,0.65634,14.08339,0.94841,0,0,0.00000,28,3.41154,0,4.18960,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,1360.56616,355.03885,
0,NewMedia0,102,1.67694,18027013826079,0.64188,0.57512,1.36426,0.31268,3,1,0.32260,0.60883,0,1.23320,0.98194,0,,0.53305,0.62990,12.83242,0.94841,0,0.83501,0.71315,24.39116,0.94841,0,0,0.00000,28,3.79940,0,8.58473,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map4,461.62073,308.32474,
0,NewMedia0,123,2.02209,18027017277591,0.39199,0.56197,1.74274,0.27936,4,1,0.43592,0.50344,1,1.24102,0.97222,0,,0.52388,0.62879,13.00071,0.95930,1,0.83501,0.71315,24.39116,0.95930,0,0,0.00000,28,3.95398,1,8.58473,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map3,639.99860,178.30452,
0,NewMedia0,146,2.39886,18027021045597,0.45050,0.50075,2.03839,0.36047,5,1,0.63037,0.22164,1,1.18438,0.92292,0,,0.53155,0.61933,12.04467,1.00929,1,0.83204,0.68138,13.71901,1.00929,1,0,0.00000,28,3.45349,1,3.99391,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,173.80266,30.47907,
0,NewMedia0,202,3.31860,18027030243269,0.40054,0.34657,3.10480,0.21381,6,1,0.41207,0.37586,1,0.35508,0.33264,0,,0.51600,0.62487,12.23690,0.98751,1,0.81494,0.68216,13.35506,0.98751,1,0,0.00000,29,3.75302,1,3.90434,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,256.22327,119.94478,
0,NewMedia0,226,3.71313,18027034188419,0.42816,0.37454,3.33453,0.37860,7,1,0.54640,0.30064,1,0.56484,0.17778,0,,0.51689,0.62324,11.97864,1.03107,1,0.81657,0.68011,13.27271,1.03107,1,0,0.00000,29,3.52929,1,3.95778,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,81.37407,330.33298,
0,NewMedia0,248,4.07617,18027037818934,0.49690,0.29871,3.72974,0.34644,8,1,0.45237,0.18624,1,0.42500,0.14931,0,,0.51081,0.61833,12.04064,1.02217,1,0.80994,0.66846,12.78992,1.01062,1,0,0.00000,29,3.55639,1,4.04885,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,207.10037,31.82033,
0,NewMedia0,256,4.20605,18027039117352,0.46725,0.21874,4.09271,0.11334,9,1,0.44797,0.23648,0,0.41680,0.15069,0,,0.50834,0.61867,11.73994,0.98751,0,0.80746,0.67411,8.73385,0.98751,0,442,0.00000,28,3.43383,0,2.90025,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map2,137.92213,123.39033,
0,NewMedia0,282,4.63257,18027043382847,0.33535,0.15764,4.43439,0.19818,10,1,0.34934,0.13250,1,0.39766,0.15903,0,,0.49147,0.62146,13.49773,0.98297,1,0.79137,0.66480,13.67860,0.99453,1,0,0.00000,29,3.89886,1,4.26066,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,Map1,348.93851,165.39537,
